
1561043424.3650155	0	0.0	0.03042867	40.0129	0.158395
1561043425.442896	0	0.0	0.03093035	40.0217	0.157846
1561043426.5012612	0	0.0	0.030903149999999997	39.976299999999995	0.158321
1561043430.3139162	1	-5.0	-0.00024438950000000003	25.192400000000003	0.00640876
1561043431.4118671	1	-5.0	4.312603e-05	25.2065	0.00655409
1561043432.4444046	1	-5.0	0.0007071225	25.192899999999998	0.0070623
1561043436.2549655	2	-10.0	-0.002470568	20.4462	0.0180883
1561043437.3209	2	-10.0	-0.0004536543	20.4678	0.0175014
1561043438.3673108	2	-10.0	-0.001409758	20.4624	0.0166569
1561043442.1848295	3	-15.0	-0.03296093	18.213600000000003	0.132222
1561043443.2891932	3	-15.0	-0.03489072	18.202399999999997	0.136142
1561043444.4942658	3	-15.0	-0.03629597	18.201700000000002	0.138696
1561043448.3324184	4	-20.0	-0.1954019	16.7928	0.607814
1561043449.4113293	4	-20.0	-0.2020595	16.7527	0.608836
1561043450.4532113	4	-20.0	-0.1986878	16.7724	0.5984
1561043454.2851589	5	-25.0	-0.8776476	15.152	3.0019
1561043455.3694148	5	-25.0	-0.8836021	15.097900000000001	3.19754
1561043456.4593656	5	-25.0	-0.8940694	15.0292	3.17514
1561043460.4760377	6	-30.0	-4.215683	16.7963	13.6108
1561043461.5417395	6	-30.0	-3.9500810000000004	16.5198	13.1247
1561043462.5830104	6	-30.0	-3.578229	16.480999999999998	12.6662
1561043466.4531825	7	-35.0	-13.09509	47.6172	19.1668
1561043467.552167	7	-35.0	-12.334249999999999	47.9387	18.9738
1561043468.602954	7	-35.0	-12.63549	50.3116	18.4951
1561043472.4852402	8	-40.0	-29.54154	129.004	15.2247
1561043473.6348953	8	-40.0	-30.36091	132.968	15.0313
1561043474.7497475	8	-40.0	-30.2439	133.51600000000002	15.1558
1561043478.6449015	9	-45.0	-49.57317	200.96499999999997	13.704
1561043479.7662566	9	-45.0	-49.4775	202.599	13.6284
1561043480.847148	9	-45.0	-49.85595	204.381	13.5731
1561043484.7074912	10	-50.0	-68.22823	304.24699999999996	11.7761
1561043486.3074422	10	-50.0	-68.14666	297.741	11.1909
1561043487.9191747	10	-50.0	-80.30018	267.872	12.1282
1561043491.7545998	11	-55.0	-96.29471000000001	308.73400000000004	11.8078
1561043492.812668	11	-55.0	-94.67263	256.93399999999997	14.7831
1561043493.8862617	11	-55.0	-94.55058	289.645	12.9869
1561043498.2290897	12	-60.0	-105.0007	249.492	14.2778
1561043499.3203855	12	-60.0	-105.00080000000001	256.302	13.9777
1561043500.3801982	12	-60.0	-105.0004	240.95	14.7703
1561043504.2150197	13	-65.0	-105.0007	190.255	16.3935
1561043505.3701906	13	-65.0	-105.0009	167.963	16.9964
1561043506.4566474	13	-65.0	-105.0005	180.86	16.7478
1561043510.5581124	14	-70.0	-92.77429	212.417	13.2918
1561043511.9155328	14	-70.0	-92.37339	226.389	13.0097
1561043513.0253668	14	-70.0	-92.24352	232.123	12.9264
1561043516.8961565	15	-75.0	-105.0007	217.737	15.0183
1561043518.0058243	15	-75.0	-105.0006	218.608	14.9542
1561043519.1052687	15	-75.0	-105.0006	214.826	14.9846
1561043522.967603	16	-80.0	-105.0006	215.912	14.9352
1561043524.0982432	16	-80.0	-105.0007	210.291	15.3373
