
1561038177.3814685	0	-45.0	-25.28019	111.77900000000001	14.6276
1561038178.460276	0	-45.0	-24.58999	86.8236	18.3208
1561038179.5100863	0	-45.0	-22.71356	86.9152	18.2679
1561038183.3270338	1	-42.75	-14.76807	58.8818	20.9657
1561038184.4207306	1	-42.75	-14.54487	61.3109	20.0808
1561038185.4725192	1	-42.75	-14.34475	59.289300000000004	20.6123
1561038189.414047	2	-40.5	-7.709762	25.5876	29.1874
1561038190.5075827	2	-40.5	-7.487912000000001	24.7683	29.1761
1561038191.558631	2	-40.5	-7.70892	25.5959	28.392
1561038195.3754961	3	-38.25	-2.84624	15.533399999999999	17.7449
1561038196.4686408	3	-38.25	-2.9280440000000003	15.4262	17.6351
1561038197.6603525	3	-38.25	-2.7729530000000002	15.2485	17.4551
1561038201.5318737	4	-36.0	-0.7399146	14.0336	4.24946
1561038202.6216214	4	-36.0	-0.7391070000000001	13.9832	4.28171
1561038203.6933568	4	-36.0	-0.8129867000000001	13.9909	4.55667
1561038207.5354996	5	-33.75	-0.18645	14.4012	0.925687
1561038208.6187525	5	-33.75	-0.1772143	14.4223	0.885416
1561038209.6613808	5	-33.75	-0.1819053	14.425799999999999	0.884214
1561038213.4826171	6	-31.5	-0.04999731	14.7191	0.253417
1561038214.5843787	6	-31.5	-0.05145602	14.7153	0.255692
1561038215.650063	6	-31.5	-0.05301458	14.688900000000002	0.264507
1561038219.5071924	7	-29.25	-0.01553899	14.987499999999999	0.0811111
1561038220.5799696	7	-29.25	-0.01453465	14.986300000000002	0.0815784
1561038221.6964905	7	-29.25	-0.014018260000000001	14.9696	0.0779656
1561038225.586986	8	-27.0	-0.003872127	15.284299999999998	0.0222838
1561038226.7168527	8	-27.0	-0.0028410239999999997	15.3293	0.023055
1561038227.8120544	8	-27.0	-0.001257291	15.2989	0.022485
1561038231.712581	9	-24.75	0.0003734014	15.6594	0.00754387
1561038232.7974102	9	-24.75	0.00030168889999999997	15.6577	0.00871812
1561038233.8614144	9	-24.75	-0.0008192307	15.6923	0.00803596
1561038237.724131	10	-22.5	-0.001318916	16.115499999999997	0.00466792
1561038238.8672013	10	-22.5	-0.0012445239999999999	16.1177	0.00330618
1561038239.9795477	10	-22.5	0.001284489	16.0951	0.00404772
1561038243.8850105	11	-20.25	-0.0004318607	16.5911	0.00327227
1561038244.985883	11	-20.25	0.00211056	16.6298	0.00436442
1561038246.0580182	11	-20.25	0.0012112090000000002	16.601100000000002	0.00538286
1561038249.9008708	12	-18.0	0.002212548	17.1956	0.00496886
1561038251.0325072	12	-18.0	0.0022832689999999997	17.2146	0.00419139
1561038252.1324828	12	-18.0	0.0001328051	17.2336	0.00448966
1561038256.0234241	13	-15.75	0.002383764	17.9119	0.00447547
1561038257.1344945	13	-15.75	-0.0005773593	17.9203	0.00370424
1561038258.2260056	13	-15.75	-0.000251422	17.8921	0.00366883
1561038262.0844495	14	-13.5	-0.0013767179999999999	18.778000000000002	0.00394431
1561038263.2209058	14	-13.5	2.951716e-05	18.749499999999998	0.00373225
1561038264.3128197	14	-13.5	0.001783191	18.775599999999997	0.00469814
1561038268.1973617	15	-11.25	0.001308495	19.8326	0.00403518
1561038269.3780785	15	-11.25	0.002626728	19.8255	0.00297682
1561038270.4895067	15	-11.25	0.0029336519999999997	19.875	0.00311214
1561038274.4243324	16	-9.0	0.0008884644	21.2408	0.00442203
1561038275.5694215	16	-9.0	0.001563198	21.231099999999998	0.00476673
1561038276.7644725	16	-9.0	0.0007419420999999999	21.256	0.00374366
1561038280.7435915	17	-6.75	-0.002284226	23.201	0.00301102
1561038281.9252193	17	-6.75	-0.0001966406	23.1968	0.00458444
1561038283.1295311	17	-6.75	3.0969699999999996e-05	23.2119	0.00535286
1561038287.1058288	18	-4.5	0.0007503138	26.2294	0.0052779
1561038288.2847822	18	-4.5	0.001152645	26.2079	0.00405714
1561038289.4916146	18	-4.5	0.0019039070000000003	26.198999999999998	0.00579573
1561038293.51571	19	-2.25	-0.000453919	31.598200000000002	0.00540859
1561038294.6929746	19	-2.25	0.0007989376	31.6145	0.00568606
1561038295.8875506	19	-2.25	0.001419772	31.5881	0.00488914
1561038299.8703334	20	0.0	0.014544600000000001	42.9162	0.0650993
1561038301.0140893	20	0.0	0.01262595	42.882000000000005	0.065692
1561038302.0928617	20	0.0	0.01411468	42.8555	0.0657301
